LIWC,VADER,corr,pval,n
filler,vader_pos,0.09534220468950808,0.0,356910
filler,vader_neg,-0.012290396836333681,2.0921208571960427e-13,356910
filler,vader_neu,-0.08533871256865533,0.0,356910
filler,vader_compound,0.05440675825077794,4.3380976256216645e-232,356910
AllPunc,vader_pos,-0.029643859202231886,3.290353768286781e-70,356910
AllPunc,vader_neg,-0.0037139730503351676,0.02650035989713791,356910
AllPunc,vader_neu,0.03082470935837475,9.148872772431207e-76,356910
AllPunc,vader_compound,-0.01620963728348428,3.5073292543666862e-22,356910
Period,vader_pos,-0.012614043532712168,4.840558654539148e-14,356910
Period,vader_neg,-0.0016088987074969298,0.3364593392568247,356910
Period,vader_neu,0.013132619973970833,4.295393950078432e-15,356910
Period,vader_compound,-0.007674349344597051,4.542972055314298e-06,356910
QMark,vader_pos,-0.005901525603191217,0.00042235789408495787,356910
QMark,vader_neg,-0.003040554572013606,0.0692961174258349,356910
QMark,vader_neu,0.007446472450207235,8.638612481931677e-06,356910
QMark,vader_compound,-0.003796652839090956,0.023317355555034378,356910
Exclam,vader_pos,0.00072304991009394,0.6657685785214514,356910
Exclam,vader_neg,-0.0026324321308710767,0.11579678486793626,356910
Exclam,vader_neu,0.0007986478662334429,0.6332722771519043,356910
Exclam,vader_compound,-0.00039133551760631694,0.8151475163620971,356910
Apostro,vader_pos,-0.03547634422309706,9.377330169631099e-100,356910
Apostro,vader_neg,0.001830216527361852,0.274216441162677,356910
Apostro,vader_neu,0.033316710090094306,3.366068534671526e-88,356910
Apostro,vader_compound,-0.018639634039737882,8.322888802396099e-29,356910
OtherP,vader_pos,-0.019004629540503058,7.026387607719531e-30,356910
OtherP,vader_neg,-0.00695541920313499,3.248064150922589e-05,356910
OtherP,vader_neu,0.022366544544690323,9.836487423062228e-41,356910
OtherP,vader_compound,-0.008496212204859506,3.857142713102283e-07,356910
Emoji,vader_pos,0.07875788870992274,0.0,356910
Emoji,vader_neg,0.04686564083246761,1.1052590087213477e-172,356910
Emoji,vader_neu,-0.10296524283754611,0.0,356910
Emoji,vader_compound,0.05670004750745074,6.468957806378325e-252,356910
Linguistic_norm,vader_pos,0.22839630019172938,0.0,356910
Linguistic_norm,vader_neg,0.0037616460084768074,0.02462210176168535,356910
Linguistic_norm,vader_neu,-0.22333963983156138,0.0,356910
Linguistic_norm,vader_compound,-0.03695615578887673,4.328840605415957e-108,356910
function_norm,vader_pos,0.041196694265660326,7.330918704111696e-134,356910
function_norm,vader_neg,-0.02999068848296384,8.087790426567835e-72,356910
function_norm,vader_neu,-0.022819052208289052,2.5047435871786363e-42,356910
function_norm,vader_compound,-0.0779861523714304,0.0,356910
pronoun_norm,vader_pos,0.08560230473998749,0.0,356910
pronoun_norm,vader_neg,-0.008521242119466112,3.5649884482359437e-07,356910
pronoun_norm,vader_neu,-0.07805142070323345,0.0,356910
pronoun_norm,vader_compound,-0.022932819325337552,9.840438362365344e-43,356910
ppron_norm,vader_pos,0.036895329170501506,9.676250745749645e-108,356910
ppron_norm,vader_neg,-0.005222625609293467,0.0018078445411593034,356910
ppron_norm,vader_neu,-0.032759271442085076,2.4670209758162863e-85,356910
ppron_norm,vader_compound,-0.022153885239745184,5.383536696383499e-40,356910
i_norm,vader_pos,0.02580585109326717,1.211672119054578e-53,356910
i_norm,vader_neg,0.0024022017344002295,0.1512531660489812,356910
i_norm,vader_neu,-0.026361606321951274,6.694590646005086e-56,356910
i_norm,vader_compound,-0.01307281280579561,5.707058689332399e-15,356910
we_norm,vader_pos,-0.013277046041321197,2.1514588640365696e-15,356910
we_norm,vader_neg,-0.0014567596651639935,0.3841397720185672,356910
we_norm,vader_neu,0.013688344237704504,2.8850385726960583e-16,356910
we_norm,vader_compound,-0.013454301960479153,9.116973709786655e-16,356910
you_norm,vader_pos,0.06158483384655723,6.877205427838478e-297,356910
you_norm,vader_neg,-0.005472422100208588,0.0010779699535151065,356910
you_norm,vader_neu,-0.05652746333515424,2.1453866539719387e-250,356910
you_norm,vader_compound,0.006842414106741688,4.354367798964898e-05,356910
shehe_norm,vader_pos,0.01991045325656415,1.241130119153908e-32,356910
shehe_norm,vader_neg,-0.005812724697622948,0.0005153431636120911,356910
shehe_norm,vader_neu,-0.01597223228118285,1.3916453570663522e-21,356910
shehe_norm,vader_compound,6.659041625616121e-05,0.9682667110431196,356910
they_norm,vader_pos,0.004044724770479451,0.015674888419315792,356910
they_norm,vader_neg,0.013869725613115402,1.1671463383646944e-16,356910
they_norm,vader_neu,-0.011815910642849951,1.6737170603913597e-12,356910
they_norm,vader_compound,-0.010662427250641584,1.889047737806406e-10,356910
ipron_norm,vader_pos,0.07891260897580286,0.0,356910
ipron_norm,vader_neg,-0.006652427779093956,7.058067536206256e-05,356910
ipron_norm,vader_neu,-0.0726360186060953,0.0,356910
ipron_norm,vader_compound,-0.011804153360474062,1.7604526469318007e-12,356910
det_norm,vader_pos,0.058192222761010486,2.9427005335766464e-265,356910
det_norm,vader_neg,-0.011061797369705929,3.876782393843876e-11,356910
det_norm,vader_neu,-0.05005758793723171,9.58186151181023e-197,356910
det_norm,vader_compound,-0.027499247672865098,1.1355544058927147e-60,356910
article_norm,vader_pos,0.0027240381888920433,0.10365414168815149,356910
article_norm,vader_neg,-0.028009971354455654,7.05373450662415e-63,356910
article_norm,vader_neu,0.013313287895033048,1.806690992538505e-15,356910
article_norm,vader_compound,-0.026980535414248184,1.7996430841346898e-58,356910
number_norm,vader_pos,-0.04447472595001371,1.0638673643580601e-155,356910
number_norm,vader_neg,-0.03388749808084725,3.4955061580479623e-91,356910
number_norm,vader_neu,0.06236937768475612,1.845111913254904e-304,356910
number_norm,vader_compound,-0.040854932029224106,1.1110649148174061e-131,356910
prep_norm,vader_pos,-0.052953415662204836,5.979256104046018e-220,356910
prep_norm,vader_neg,-0.047196062336096536,4.2299056299803994e-175,356910
prep_norm,vader_neu,0.07816028671855758,0.0,356910
prep_norm,vader_compound,-0.0544584941212419,1.5815492174296364e-232,356910
auxverb_norm,vader_pos,-0.05329374197451896,9.195650773724747e-223,356910
auxverb_norm,vader_neg,0.017690856334729943,4.1202190002479745e-26,356910
auxverb_norm,vader_neu,0.04154188116543986,4.4084428028963814e-136,356910
auxverb_norm,vader_compound,-0.0827418848687012,0.0,356910
adverb_norm,vader_pos,0.03648258110184871,2.1927828836135344e-105,356910
adverb_norm,vader_neg,-0.011501380246451053,6.359649492209235e-12,356910
adverb_norm,vader_neu,-0.02878373432451098,2.679905645249182e-66,356910
adverb_norm,vader_compound,-0.02338674506601445,2.2604429776408117e-44,356910
conj_norm,vader_pos,0.03447531158047997,2.618572466608037e-94,356910
conj_norm,vader_neg,0.019414468011330215,4.138474685532615e-31,356910
conj_norm,vader_neu,-0.04444467707917242,1.7165994010285632e-155,356910
conj_norm,vader_compound,-0.007963366964635501,1.9597703029499812e-06,356910
negate_norm,vader_pos,-0.04876951346117788,7.63117559385119e-187,356910
negate_norm,vader_neg,0.05778776283246353,1.3169797926245455e-261,356910
negate_norm,vader_neu,0.014325035241144833,1.143813818349598e-17,356910
negate_norm,vader_compound,-0.05965240200507847,1.1898764124942984e-278,356910
verb_norm,vader_pos,-0.022844462499416966,2.0338138482966033e-42,356910
verb_norm,vader_neg,0.045694408610766325,2.980971571073483e-164,356910
verb_norm,vader_neu,-0.0038955375817349555,0.01995086748607978,356910
verb_norm,vader_compound,-0.09548437833873394,0.0,356910
adj_norm,vader_pos,0.2616870525677812,0.0,356910
adj_norm,vader_neg,0.0022435693871377463,0.18013191351178243,356910
adj_norm,vader_neu,-0.2547166629846632,0.0,356910
adj_norm,vader_compound,0.03833496831690862,3.66000657155116e-116,356910
quantity_norm,vader_pos,-0.019688341709917435,6.033133430065736e-32,356910
quantity_norm,vader_neg,-0.0225130152423019,3.0221741603235495e-41,356910
quantity_norm,vader_neu,0.031888057724082736,5.93471401831806e-81,356910
quantity_norm,vader_compound,-0.020382946413902616,4.05196357278251e-34,356910
Drives_norm,vader_pos,0.11249504725860487,0.0,356910
Drives_norm,vader_neg,-0.004860305143886803,0.003688428203546784,356910
Drives_norm,vader_neu,-0.10618035044508994,0.0,356910
Drives_norm,vader_compound,0.02224537469009725,2.596127542368146e-40,356910
affiliation_norm,vader_pos,0.025548445986073705,1.2967641543894804e-52,356910
affiliation_norm,vader_neg,-0.012460213737369306,9.75063664478136e-14,356910
affiliation_norm,vader_neu,-0.017647796147165107,5.419143177824102e-26,356910
affiliation_norm,vader_compound,0.0011565150907951378,0.4896142950072233,356910
achieve_norm,vader_pos,0.1337410085385376,0.0,356910
achieve_norm,vader_neg,-0.025740713393676853,2.21242145833334e-53,356910
achieve_norm,vader_neu,-0.11486737534973744,0.0,356910
achieve_norm,vader_compound,0.04777659879705495,2.1793122090979323e-179,356910
power_norm,vader_pos,0.004661722122948274,0.0053526262670756455,356910
power_norm,vader_neg,0.03469539071488091,1.7143205274175854e-95,356910
power_norm,vader_neu,-0.02427011306094839,1.1849188043830939e-47,356910
power_norm,vader_compound,-0.02560062195398303,8.035529645785515e-53,356910
Cognition_norm,vader_pos,0.025975356676726027,2.5110857456049363e-54,356910
Cognition_norm,vader_neg,0.00017439624946863136,0.9170206745994134,356910
Cognition_norm,vader_neu,-0.025256103321623872,1.86054266445986e-51,356910
Cognition_norm,vader_compound,-0.06192971229521907,3.3187640476629716e-300,356910
allnone_norm,vader_pos,0.015979544398598382,1.3342039588288741e-21,356910
allnone_norm,vader_neg,0.03005055223187539,4.2477057053338037e-72,356910
allnone_norm,vader_neu,-0.032589857849149084,1.79205955323465e-84,356910
allnone_norm,vader_compound,-0.01732806232472515,4.061575552721028e-25,356910
cogproc_norm,vader_pos,0.06281794374195969,7.829091864364094e-309,356910
cogproc_norm,vader_neg,-0.01717897960341592,1.0261192158862918e-24,356910
cogproc_norm,vader_neu,-0.051056397252404066,1.3355656503385092e-204,356910
cogproc_norm,vader_compound,-0.015968866932444543,1.4188980141442147e-21,356910
insight_norm,vader_pos,-0.03516610344822286,4.748281155315995e-98,356910
insight_norm,vader_neg,-0.0026288290833887096,0.1162963145780497,356910
insight_norm,vader_neu,0.035555091969494815,3.443997110450272e-100,356910
insight_norm,vader_compound,-0.030270721513562436,3.9334713587064e-73,356910
cause_norm,vader_pos,-0.0374101162622367,1.0258054249092234e-110,356910
cause_norm,vader_neg,0.0020760354451699226,0.21487889182790187,356910
cause_norm,vader_neu,0.03504818748421804,2.0914425333678757e-97,356910
cause_norm,vader_compound,-0.03301260575612409,1.2476524858948571e-86,356910
discrep_norm,vader_pos,-0.03262031637658662,1.255598872491458e-84,356910
discrep_norm,vader_neg,-0.012983147525197813,8.717838973303556e-15,356910
discrep_norm,vader_neu,0.03898504291574524,4.5170235044165344e-120,356910
discrep_norm,vader_compound,-0.031174726888595978,1.875084661331174e-77,356910
tentat_norm,vader_pos,-0.026628602751835852,5.297900282327528e-57,356910
tentat_norm,vader_neg,-0.0072008021926007176,1.6930917140693867e-05,356910
tentat_norm,vader_neu,0.029889757719230955,2.3884032835203655e-71,356910
tentat_norm,vader_compound,-0.028284245381108734,4.432411312427896e-64,356910
certitude_norm,vader_pos,0.12410921782958427,0.0,356910
certitude_norm,vader_neg,-0.016915175442955892,5.18872638756902e-24,356910
certitude_norm,vader_neu,-0.11056609136542692,0.0,356910
certitude_norm,vader_compound,0.0286321266634827,1.2752079448662324e-65,356910
differ_norm,vader_pos,-0.03684284081765326,1.935053317986557e-107,356910
differ_norm,vader_neg,0.005577739279388175,0.0008614244039355275,356910
differ_norm,vader_neu,0.03250516120056571,4.810847951516512e-84,356910
differ_norm,vader_compound,-0.04108395856187897,3.858918433989091e-133,356910
memory_norm,vader_pos,-0.024908350227897464,4.250722722498844e-50,356910
memory_norm,vader_neg,-0.008966973613363348,8.45527044375448e-08,356910
memory_norm,vader_neu,0.0292291415464686,2.6134662084440658e-68,356910
memory_norm,vader_compound,-0.0196770167513626,6.536628120288382e-32,356910
Affect_norm,vader_pos,0.3659264046594504,0.0,356910
Affect_norm,vader_neg,0.06809704939387298,0.0,356910
Affect_norm,vader_neu,-0.39317096052605127,0.0,356910
Affect_norm,vader_compound,0.060626403963453784,9.037940597611589e-288,356910
tone_pos_norm,vader_pos,0.41061314301460217,0.0,356910
tone_pos_norm,vader_neg,-0.0698171587173165,0.0,356910
tone_pos_norm,vader_neu,-0.35791402169397174,0.0,356910
tone_pos_norm,vader_compound,0.1234565078426296,0.0,356910
tone_neg_norm,vader_pos,-0.04681636071388863,2.5264171911941748e-172,356910
tone_neg_norm,vader_neg,0.26429040414068194,0.0,356910
tone_neg_norm,vader_neu,-0.10515776595182677,0.0,356910
tone_neg_norm,vader_compound,-0.11020411880815104,0.0,356910
emotion_norm,vader_pos,0.27532883069515834,0.0,356910
emotion_norm,vader_neg,0.051336706125873384,7.816632962173248e-207,356910
emotion_norm,vader_neu,-0.29588426289088765,0.0,356910
emotion_norm,vader_compound,0.08449738009966021,0.0,356910
emo_pos_norm,vader_pos,0.353974008050618,0.0,356910
emo_pos_norm,vader_neg,-0.06640593019715679,0.0,356910
emo_pos_norm,vader_neu,-0.3050017029892296,0.0,356910
emo_pos_norm,vader_compound,0.1546823631870763,0.0,356910
emo_neg_norm,vader_pos,-0.029143514627904817,6.400102839026284e-68,356910
emo_neg_norm,vader_neg,0.17906835244833813,0.0,356910
emo_neg_norm,vader_neu,-0.07374571862860915,0.0,356910
emo_neg_norm,vader_compound,-0.07050351255921768,0.0,356910
emo_anx_norm,vader_pos,-0.008831841895351487,1.3174739547766517e-07,356910
emo_anx_norm,vader_neg,0.04053324226433898,1.2068507297263132e-129,356910
emo_anx_norm,vader_neu,-0.014527707324606075,3.972940127514497e-18,356910
emo_anx_norm,vader_compound,-0.017057504938833155,2.1708835785439134e-24,356910
emo_anger_norm,vader_pos,-0.015222538798887042,9.4816693796006e-20,356910
emo_anger_norm,vader_neg,0.07505343226241204,0.0,356910
emo_anger_norm,vader_neu,-0.02799781687770378,7.969049690937106e-63,356910
emo_anger_norm,vader_compound,-0.03403923423006304,5.5188976352812955e-92,356910
emo_sad_norm,vader_pos,-0.01428007923794621,1.443346457262872e-17,356910
emo_sad_norm,vader_neg,0.10787707871919752,0.0,356910
emo_sad_norm,vader_neu,-0.047601363759656866,4.347018454805561e-178,356910
emo_sad_norm,vader_compound,-0.03952488424256438,2.28606892602129e-123,356910
swear_norm,vader_pos,-0.012481689906101288,8.846860611449566e-14,356910
swear_norm,vader_neg,0.2567922437867268,0.0,356910
swear_norm,vader_neu,-0.13414482636941127,0.0,356910
swear_norm,vader_compound,-0.10533389152739117,0.0,356910
Social_norm,vader_pos,0.172278702173121,0.0,356910
Social_norm,vader_neg,0.009233870130246671,3.456367939138352e-08,356910
Social_norm,vader_neu,-0.1721064422347567,0.0,356910
Social_norm,vader_compound,0.021503736512316362,8.804519407668845e-38,356910
socbehav_norm,vader_pos,0.226230718422622,0.0,356910
socbehav_norm,vader_neg,0.007761416875786429,3.5371617398972e-06,356910
socbehav_norm,vader_neu,-0.22351904299875366,0.0,356910
socbehav_norm,vader_compound,0.059158228028087824,4.421650164692856e-274,356910
prosocial_norm,vader_pos,0.12605435728439324,0.0,356910
prosocial_norm,vader_neg,-0.015135698652777512,1.5264337602070984e-19,356910
prosocial_norm,vader_neu,-0.1134622384347699,0.0,356910
prosocial_norm,vader_compound,0.02590606903318423,4.784073804686037e-54,356910
polite_norm,vader_pos,0.1278560261350248,0.0,356910
polite_norm,vader_neg,-0.02558079744501089,9.63909749350454e-53,356910
polite_norm,vader_neu,-0.10925902351250671,0.0,356910
polite_norm,vader_compound,0.02765229567613028,2.501146752735196e-61,356910
conflict_norm,vader_pos,-0.02068744904963502,4.282144053165613e-35,356910
conflict_norm,vader_neg,0.10180468151586052,0.0,356910
conflict_norm,vader_neu,-0.03793582109104055,8.52802744151596e-114,356910
conflict_norm,vader_compound,-0.04807560949289343,1.2860041479496224e-181,356910
moral_norm,vader_pos,-0.005663825474913018,0.000715174563826547,356910
moral_norm,vader_neg,0.06000040635364953,6.8272325741471946e-282,356910
moral_norm,vader_neu,-0.028682898336344596,7.570129892060837e-66,356910
moral_norm,vader_compound,-0.0263130568509609,1.0588945969498676e-55,356910
comm_norm,vader_pos,0.08901940267806287,0.0,356910
comm_norm,vader_neg,0.0008621705367050648,0.6065000945067621,356910
comm_norm,vader_neu,-0.08670509677751287,0.0,356910
comm_norm,vader_compound,0.007355573979380197,1.1107553410140236e-05,356910
socrefs_norm,vader_pos,-0.0008111075054758651,0.627981552553832,356910
socrefs_norm,vader_neg,-0.0073269343537175746,1.2016045487378219e-05,356910
socrefs_norm,vader_neu,0.004957835060612988,0.0030573224614409353,356910
socrefs_norm,vader_compound,-0.03718685377909958,2.0240372720668414e-109,356910
family_norm,vader_pos,-0.01392915687347571,8.65469584888375e-17,356910
family_norm,vader_neg,-0.007593058609611094,5.725233299654083e-06,356910
family_norm,vader_neu,0.017813424102800367,1.881933978996446e-26,356910
family_norm,vader_compound,-0.01240209871162326,1.2676311286353905e-13,356910
friend_norm,vader_pos,0.018770768840750584,3.4429881041086873e-29,356910
friend_norm,vader_neg,0.0007782576080280249,0.6419710768256016,356910
friend_norm,vader_neu,-0.018621467674667005,9.400910869257394e-29,356910
friend_norm,vader_compound,0.004410899155221708,0.008409749759795264,356910
female_norm,vader_pos,0.0005617058615145025,0.7371929941421822,356910
female_norm,vader_neg,0.0011054456229399822,0.508989085019884,356910
female_norm,vader_neu,-0.0011735595644590505,0.4832374301782734,356910
female_norm,vader_compound,-0.00711615250100373,2.1246981207873005e-05,356910
male_norm,vader_pos,-0.0019264841251051797,0.24976674342042687,356910
male_norm,vader_neg,-0.005242842130306705,0.0017350966669775415,356910
male_norm,vader_neu,0.004852085032790206,0.0037466916531663993,356910
male_norm,vader_compound,-0.017240247671878414,7.017717950076839e-25,356910
Culture_norm,vader_pos,-0.01686876730425488,6.882989526980873e-24,356910
Culture_norm,vader_neg,-0.00602358767909459,0.0003198997994467982,356910
Culture_norm,vader_neu,0.019766854047824602,3.456741377030298e-32,356910
Culture_norm,vader_compound,-0.017980394763631887,6.416268551071389e-27,356910
politic_norm,vader_pos,-0.006681519457689113,6.56012586281637e-05,356910
politic_norm,vader_neg,0.00652114051690417,9.784122751616014e-05,356910
politic_norm,vader_neu,0.002757296365001218,0.09950464846986459,356910
politic_norm,vader_compound,-0.01043993792536982,4.4555744826614354e-10,356910
ethnicity_norm,vader_pos,-0.010323784584521187,6.925870863209596e-10,356910
ethnicity_norm,vader_neg,-0.004747667472754042,0.0045631701709995184,356910
ethnicity_norm,vader_neu,0.012701140496873159,3.244103847279798e-14,356910
ethnicity_norm,vader_compound,-0.009370644144332831,2.1645348582973653e-08,356910
tech_norm,vader_pos,-0.011822605733249298,1.6262142663240829e-12,356910
tech_norm,vader_neg,-0.007958862523364337,1.9860568438700068e-06,356910
tech_norm,vader_neu,0.015982271095057583,1.3133898815030483e-21,356910
tech_norm,vader_compound,-0.01197869857436678,8.273923432594506e-13,356910
Lifestyle_norm,vader_pos,0.1110119146712135,0.0,356910
Lifestyle_norm,vader_neg,-0.007486875375865726,7.718320351321453e-06,356910
Lifestyle_norm,vader_neu,-0.10325068729119335,0.0,356910
Lifestyle_norm,vader_compound,0.013910807116443945,9.493114231695848e-17,356910
leisure_norm,vader_pos,0.13468812014553616,0.0,356910
leisure_norm,vader_neg,-0.04319375376453909,5.751735229672062e-147,356910
leisure_norm,vader_neu,-0.10584677925800343,0.0,356910
leisure_norm,vader_compound,0.041952689828328976,9.485425071486267e-139,356910
home_norm,vader_pos,-0.010631467012492153,2.1308346748571267e-10,356910
home_norm,vader_neg,-0.0014945421652596135,0.371928973771715,356910
home_norm,vader_neu,0.011148235589232579,2.7316434152599393e-11,356910
home_norm,vader_compound,-0.009519680523878037,1.2902490461540712e-08,356910
work_norm,vader_pos,-0.00019382092170761782,0.9078174035288717,356910
work_norm,vader_neg,-0.011675240080005738,3.0537343036776573e-12,356910
work_norm,vader_neu,0.006835494209034663,4.4326041229663864e-05,356910
work_norm,vader_compound,-0.0076233293927536385,5.254143639269234e-06,356910
money_norm,vader_pos,-0.012561489037423192,6.154704701913276e-14,356910
money_norm,vader_neg,-0.003142456770473235,0.06046837855597646,356910
money_norm,vader_neu,0.013956204960128043,7.55032068479642e-17,356910
money_norm,vader_compound,-0.013151881050599801,3.918702742606026e-15,356910
relig_norm,vader_pos,0.024873488262683905,5.802998912571832e-50,356910
relig_norm,vader_neg,0.06883432890516096,0.0,356910
relig_norm,vader_neu,-0.06328889929757668,1.85876316075e-313,356910
relig_norm,vader_compound,-0.02635224343433239,7.31399873189975e-56,356910
Physical_norm,vader_pos,-0.018876406809726326,1.6834666999394942e-29,356910
Physical_norm,vader_neg,0.07114356905261293,0.0,356910
Physical_norm,vader_neu,-0.02223071718655309,2.9184889972304975e-40,356910
Physical_norm,vader_compound,-0.05384855187986537,2.1820251720150383e-227,356910
health_norm,vader_pos,-0.02056786560032304,1.0391064941140894e-34,356910
health_norm,vader_neg,0.043959506338235574,3.715866847231392e-152,356910
health_norm,vader_neu,-0.005114047303103593,0.0022488003460742457,356910
health_norm,vader_compound,-0.0310154075127203,1.106291313948555e-76,356910
illness_norm,vader_pos,-0.019690889876317997,5.925262699861234e-32,356910
illness_norm,vader_neg,0.04703605759943569,6.294170254798492e-174,356910
illness_norm,vader_neu,-0.0077150600441753606,4.042614344991121e-06,356910
illness_norm,vader_compound,-0.027797036758076037,5.934684784120092e-62,356910
wellness_norm,vader_pos,-0.002356507820263012,0.15918418962792985,356910
wellness_norm,vader_neg,-0.005469428693651281,0.001084803726043875,356910
wellness_norm,vader_neu,0.005396662813401298,0.0012637653700612035,356910
wellness_norm,vader_compound,-0.001948170011703033,0.2444760154161162,356910
mental_norm,vader_pos,-0.0071973226109668985,1.7090515615209587e-05,356910
mental_norm,vader_neg,0.010229562587982686,9.87125224442405e-10,356910
mental_norm,vader_neu,0.0011444034878652452,0.49417300320800334,356910
mental_norm,vader_compound,-0.010460340324791238,4.121384016899993e-10,356910
substances_norm,vader_pos,-0.008668793534241971,2.230963662784171e-07,356910
substances_norm,vader_neg,0.0038229363729428913,0.022377591247176826,356910
substances_norm,vader_neu,0.00621822902650135,0.00020327292050032692,356910
substances_norm,vader_compound,-0.009718822635384686,6.3856869999540174e-09,356910
sexual_norm,vader_pos,0.011311811608462565,1.3982382669344364e-11,356910
sexual_norm,vader_neg,0.002099781988915193,0.20967936348792385,356910
sexual_norm,vader_neu,-0.012149497163603296,3.9115080453481224e-13,356910
sexual_norm,vader_compound,-0.005367430585498101,0.00134304605014287,356910
food_norm,vader_pos,0.0018202709024257812,0.27683253574736155,356910
food_norm,vader_neg,-0.008748642044263169,1.7257088477636032e-07,356910
food_norm,vader_neu,0.0032188458126273236,0.054480132342332205,356910
food_norm,vader_compound,-0.006834831712150806,4.440163843471505e-05,356910
death_norm,vader_pos,-0.025240051224741756,2.1516609589683195e-51,356910
death_norm,vader_neg,0.10784200604735206,0.0,356910
death_norm,vader_neu,-0.03696255099004693,3.977495529666028e-108,356910
death_norm,vader_compound,-0.05994514879678643,2.2396032117240003e-281,356910
need_norm,vader_pos,-0.0320127961007886,1.423395644522973e-81,356910
need_norm,vader_neg,-0.005510757493931991,0.0009939021522538296,356910
need_norm,vader_neu,0.03414247524702095,1.564456151370514e-92,356910
need_norm,vader_compound,-0.02511388068679154,6.72396540471931e-51,356910
want_norm,vader_pos,0.02340637388324743,1.9169427337798132e-44,356910
want_norm,vader_neg,-0.004135679547661582,0.013483482206621714,356910
want_norm,vader_neu,-0.02031399431528935,6.709470460152256e-34,356910
want_norm,vader_compound,0.0025533470786970273,0.12715528252182914,356910
acquire_norm,vader_pos,-0.03562911203844198,1.3405563696336093e-100,356910
acquire_norm,vader_neg,-0.00690903115581929,3.6653015458424806e-05,356910
acquire_norm,vader_neu,0.03844088994273222,8.532919742628292e-117,356910
acquire_norm,vader_compound,-0.029048299248972228,1.727349065610674e-67,356910
lack_norm,vader_pos,0.015205976557492503,1.0385175918537741e-19,356910
lack_norm,vader_neg,-0.0025257004574102296,0.13132441613888934,356910
lack_norm,vader_neu,-0.013288385215169967,2.0371514098764377e-15,356910
lack_norm,vader_compound,0.00019196256419674778,0.9086973647647889,356910
fulfill_norm,vader_pos,-0.00872777480466463,1.8458883898248326e-07,356910
fulfill_norm,vader_neg,-0.0015736089816908508,0.34716529288280273,356910
fulfill_norm,vader_neu,0.009348105254980572,2.339122898161073e-08,356910
fulfill_norm,vader_compound,-0.00860819532919076,2.707017091533898e-07,356910
fatigue_norm,vader_pos,0.0009744558245618929,0.5604609592878795,356910
fatigue_norm,vader_neg,0.04467670449394555,4.232536254357432e-157,356910
fatigue_norm,vader_neu,-0.026384847095287305,5.373675851122074e-56,356910
fatigue_norm,vader_compound,-0.010260080040978071,8.803871471834556e-10,356910
reward_norm,vader_pos,0.034419008016033245,5.245134332738994e-94,356910
reward_norm,vader_neg,-0.005845399975737926,0.00047910739332104234,356910
reward_norm,vader_neu,-0.030005508473264827,6.896751603810981e-72,356910
reward_norm,vader_compound,0.014598836300482684,2.7317832270197323e-18,356910
risk_norm,vader_pos,0.011829424544936502,1.5791936990004205e-12,356910
risk_norm,vader_neg,0.04584191626893184,2.656530722989582e-165,356910
risk_norm,vader_neu,-0.037560275872363734,1.3665590975569593e-111,356910
risk_norm,vader_compound,-0.014738364949736306,1.3034807589444768e-18,356910
curiosity_norm,vader_pos,0.02832671495815839,2.8807848046674633e-64,356910
curiosity_norm,vader_neg,-0.0015716052258702908,0.34777961321313466,356910
curiosity_norm,vader_neu,-0.02653862168059398,1.249095254541982e-56,356910
curiosity_norm,vader_compound,0.002414954704864497,0.14909430056787215,356910
allure_norm,vader_pos,0.2947836115933193,0.0,356910
allure_norm,vader_neg,-0.06094916974014628,7.966940374457893e-291,356910
allure_norm,vader_neu,-0.2507846525493044,0.0,356910
allure_norm,vader_compound,0.09437404454975361,0.0,356910
Perception_norm,vader_pos,0.10626132436995653,0.0,356910
Perception_norm,vader_neg,-0.03977059640488506,6.98231601078202e-125,356910
Perception_norm,vader_neu,-0.08026496717228071,0.0,356910
Perception_norm,vader_compound,-0.024795649733919366,1.1609700800638145e-49,356910
attention_norm,vader_pos,-0.014922272747231468,4.864047065879576e-19,356910
attention_norm,vader_neg,0.0085915856576236,2.853765336036899e-07,356910
attention_norm,vader_neu,0.009559045480598837,1.1239997704498105e-08,356910
attention_norm,vader_compound,-0.015610547787634413,1.0934167120305555e-20,356910
motion_norm,vader_pos,-0.0629395335964846,5.04783183613162e-310,356910
motion_norm,vader_neg,0.0029997462231307983,0.0731162288813845,356910
motion_norm,vader_neu,0.05924802469751474,6.576482472412134e-275,356910
motion_norm,vader_compound,-0.05187986258342995,3.403321934422198e-211,356910
space_norm,vader_pos,-0.007895836262624554,2.391323876103641e-06,356910
space_norm,vader_neg,-0.03220510924854434,1.5581528258864766e-82,356910
space_norm,vader_neu,0.025986037433394636,2.2732281649067313e-54,356910
space_norm,vader_compound,-0.048770150781050244,7.546689681550389e-187,356910
visual_norm,vader_pos,-0.02795533578645946,1.2201778132117713e-62,356910
visual_norm,vader_neg,-0.011044155299888492,4.162601758930985e-11,356910
visual_norm,vader_neu,0.033363555083183574,1.9237985551557034e-88,356910
visual_norm,vader_compound,-0.024381336605576814,4.488460289755537e-48,356910
auditory_norm,vader_pos,0.14073892939896654,0.0,356910
auditory_norm,vader_neg,-0.04176013030872672,1.7003697732447894e-137,356910
auditory_norm,vader_neu,-0.11252268958706464,0.0,356910
auditory_norm,vader_compound,0.041229886067286295,4.49172807280914e-134,356910
feeling_norm,vader_pos,0.09699560242858304,0.0,356910
